case,seed,n_chiplets,n_connections,total_wirelength_mm,avg_wirelength_mm,avg_temp_C,max_temp_C,bbox_area_mm2,bbox_width_mm,bbox_height_mm,wirelength_time_s,thermal_time_s,error
hp11_m_wl22,1,11,22,133647.347552,11.601332,73.987649,102.670000,1808.944781,41.718754,43.360470,4.576000,12.418000,
hp11_m_wl23,1,11,22,122216.587990,10.609079,73.722441,97.810000,1695.401407,43.360377,39.100246,0.936000,8.523000,
hp11_m_wl24,1,11,22,115972.683682,10.067073,73.813845,99.820000,1736.587084,43.360470,40.050006,1.056000,8.478000,
hp11_m_wl25,1,11,22,143305.022016,12.439672,72.247322,96.640000,1851.648552,43.001592,43.060000,0.896000,8.326000,
hp11_m_wl26,1,11,22,120587.010858,10.467622,73.937437,99.540000,1515.539578,42.450001,35.701756,1.016000,8.921000,
hp11_m_wl27,1,11,22,122492.659152,10.633043,73.859824,99.880000,1517.559459,42.570762,35.647928,1.031000,8.722000,
hp11_m_wl28,1,11,22,127021.732516,11.026192,74.429873,98.720000,1531.278586,41.207710,37.160002,0.970000,8.658000,
hp11_m_wl29,1,11,22,142623.632096,12.380524,72.174023,97.410000,1828.722073,42.469161,43.060000,0.889000,8.347000,
hp11_m_wl30,1,11,22,108900.242552,9.453146,73.665515,100.410000,1708.301620,43.360557,39.397594,0.934000,8.559000,
hp11_m_wl31,1,11,22,107389.311068,9.321989,73.619033,99.440000,1672.149579,43.360377,38.564000,0.956000,8.608000,
hp11_m_wl32,1,11,22,110335.901020,9.577769,73.968899,99.100000,1664.640949,43.360377,38.390832,0.922000,8.683000,
hp11_m_wl33,1,11,22,116480.400120,10.111146,73.847476,99.740000,1651.056660,43.210067,38.210000,0.929000,9.332000,
hp11_m_wl34,1,11,22,128438.264184,11.149155,74.570413,98.610000,1528.137621,41.123189,37.159998,0.919000,10.097000,
hp11_m_wl35,1,11,22,136029.177284,11.808088,73.941218,99.410000,1880.126586,43.360470,43.360383,0.920000,9.158000,
hp11_m_wl36,1,11,22,107285.759254,9.313000,73.635520,98.950000,1725.504835,43.360557,39.794342,0.967000,9.639000,
