case,seed,n_chiplets,n_connections,total_wirelength_mm,avg_wirelength_mm,avg_temp_C,max_temp_C,bbox_area_mm2,bbox_width_mm,bbox_height_mm,wirelength_time_s,thermal_time_s,error
xerox7_m_t0p1-w0p02,1486441653,7,12,132813.633392,17.293442,65.893367,79.290000,1464.498690,36.624873,39.986451,0.251000,10.641000,
xerox7_m_t0p1-w0p2,946615675,7,12,121466.902820,15.816003,65.864148,79.670000,1466.681381,40.746545,35.995233,0.272000,10.775000,
xerox7_m_t0p1-w0p2,1056634028,7,12,156866.508000,20.425327,65.411025,81.200000,1367.152264,42.036167,32.523238,0.247000,10.657000,
xerox7_m_t0p1-w0p2,1486441653,7,12,125423.989696,16.331249,65.798145,79.280000,1373.424723,40.458573,33.946445,0.245000,10.985000,
xerox7_m_t0p1-w2,946615675,7,12,129154.169886,16.816949,67.279939,81.990000,1334.758044,35.430871,37.672177,0.256000,8.189000,
xerox7_m_t0p1-w2,1056634028,7,12,93013.241780,12.111099,68.544375,85.920000,1246.616307,34.453317,36.182766,0.258000,11.264000,
xerox7_m_t0p1-w2,1486441653,7,12,136561.248188,17.781413,65.423743,81.620000,1548.471619,41.463962,37.344999,0.266000,10.498000,
xerox7_m_t0p1-w50,946615675,7,12,137525.604620,17.906980,63.154897,81.680000,2250.521354,47.487262,47.392106,0.265000,6.717000,
xerox7_m_t0p1-w50,1056634028,7,12,226218.920376,29.455589,58.941646,80.380000,2617.825376,39.761196,65.838698,0.239000,5.485000,
xerox7_m_t0p1-w50,1486441653,7,12,103067.849216,13.420293,66.873240,80.530000,1341.726661,37.711824,35.578408,0.267000,8.310000,
xerox7_m_t0p3-w0,946615675,7,12,154490.336810,20.115929,64.164338,77.960000,1804.988583,41.795118,43.186589,0.265000,10.139000,
xerox7_m_t0p3-w0,1056634028,7,12,123704.398960,16.107344,64.129678,78.840000,1601.466065,44.518498,35.973048,0.274000,7.211000,
xerox7_m_t0p3-w0,1486441653,7,12,139732.272802,18.194306,64.703445,78.260000,1676.206357,38.684910,43.329721,0.266000,7.489000,
xerox7_m_t0p3-w0p02,946615675,7,12,121128.023314,15.771878,64.969114,80.050000,1615.487003,42.742893,37.795453,0.251000,10.596000,
xerox7_m_t0p3-w0p02,1056634028,7,12,155661.362824,20.268407,65.831294,80.390000,1328.033800,40.745781,32.593161,0.260000,10.838000,
xerox7_m_t0p3-w0p02,1486441653,7,12,132081.430160,17.198103,66.028779,78.800000,1495.962190,37.388571,40.011216,0.260000,10.753000,
xerox7_m_t0p3-w0p2,946615675,7,12,134370.015542,17.496096,65.206902,81.610000,1569.569143,41.339335,37.967934,0.239000,10.648000,
xerox7_m_t0p3-w0p2,1056634028,7,12,152020.151252,19.794291,65.457810,81.140000,1366.325443,42.014080,32.520656,0.259000,10.739000,
xerox7_m_t0p3-w0p2,1486441653,7,12,121229.326030,15.785068,66.115994,79.210000,1352.219947,39.822641,33.956059,0.235000,10.937000,
xerox7_m_t0p3-w2,946615675,7,12,81362.873864,10.594124,67.413267,82.890000,1340.310750,35.411904,37.849158,0.241000,11.315000,
xerox7_m_t0p3-w2,1056634028,7,12,101676.626890,13.239144,68.506145,85.810000,1257.383529,34.367708,36.586191,0.271000,11.539000,
xerox7_m_t0p3-w2,1486441653,7,12,99944.955560,13.013666,67.369468,83.340000,1349.259044,35.667120,37.829212,0.244000,11.195000,
xerox7_m_t0p3-w50,946615675,7,12,165715.508226,21.577540,64.428630,81.110000,1694.932973,38.131506,44.449673,0.269000,10.177000,
xerox7_m_t0p3-w50,1056634028,7,12,114130.862874,14.860789,68.672734,81.640000,1178.777936,34.773385,33.898855,0.223000,11.880000,
xerox7_m_t0p3-w50,1486441653,7,12,122975.997512,16.012500,65.350989,79.110000,1545.355519,37.116332,41.635459,0.232000,10.640000,
xerox7_m_t1-w0,946615675,7,12,136056.457858,17.715685,63.891418,77.160000,1875.157017,44.323774,42.305897,0.238000,7.265000,
xerox7_m_t1-w0,1056634028,7,12,166417.398696,21.668932,65.522122,79.870000,1531.951784,38.132121,40.174838,0.236000,7.613000,
xerox7_m_t1-w0,1486441653,7,12,137807.240938,17.943651,64.803782,78.200000,1664.834934,38.666099,43.056708,0.248000,7.663000,
xerox7_m_t1-w0p02,946615675,7,12,120375.462184,15.673888,64.191648,79.050000,1692.227807,44.765326,37.802200,0.268000,7.083000,
xerox7_m_t1-w0p02,1056634028,7,12,153398.525228,19.973766,65.396519,80.420000,1380.131659,41.747537,33.058996,0.261000,7.829000,
xerox7_m_t1-w0p02,1486441653,7,12,133217.266602,17.345998,65.848013,79.260000,1474.937744,36.873946,39.999455,0.261000,7.894000,
xerox7_m_t1-w0p2,946615675,7,12,154704.475298,20.143812,65.782522,80.980000,1473.718816,40.665675,36.239871,0.287000,10.646000,
xerox7_m_t1-w0p2,1056634028,7,12,108537.114740,14.132437,66.421655,81.430000,1555.886195,39.168044,39.723357,0.267000,10.783000,
xerox7_m_t1-w0p2,1486441653,7,12,122215.912366,15.913530,65.804900,79.130000,1381.387560,40.698589,33.941903,0.261000,11.070000,
xerox7_m_t1-w2,946615675,7,12,118063.849988,15.372897,67.925618,79.960000,1278.347355,35.311946,36.201555,0.245000,11.220000,
xerox7_m_t1-w2,1056634028,7,12,85096.437608,11.080265,66.789089,83.510000,1390.941049,39.043762,35.625180,0.271000,11.140000,
xerox7_m_t1-w2,1486441653,7,12,98117.425858,12.775706,66.491106,78.780000,1468.821189,37.979380,38.674175,0.276000,10.919000,
xerox7_m_t1-w50,946615675,7,12,273586.984226,35.623305,53.797129,75.190000,4484.882874,97.777124,45.868427,0.289000,7.509000,
xerox7_m_t1-w50,1056634028,7,12,123584.354484,16.091713,63.067595,77.920000,1917.993500,47.437239,40.432233,0.272000,9.855000,
xerox7_m_t1-w50,1486441653,7,12,100120.764886,13.036558,67.018970,81.910000,1324.160345,34.152912,38.771521,0.270000,10.950000,
xerox7_m_t10-w0,946615675,7,12,209253.403588,27.246537,63.048984,78.690000,2086.981818,45.833012,45.534468,0.264000,9.760000,
xerox7_m_t10-w0,1056634028,7,12,174203.000160,22.682682,64.372007,79.410000,1571.714492,36.161637,43.463588,0.283000,10.323000,
xerox7_m_t10-w0,1486441653,7,12,138204.469656,17.995374,64.107183,78.410000,1781.410138,42.730343,41.689582,0.274000,10.427000,
xerox7_m_t10-w0p02,946615675,7,12,173167.039662,22.547792,63.530457,79.390000,1808.686713,45.627931,39.639902,0.282000,6.994000,
xerox7_m_t10-w0p02,1056634028,7,12,172861.282448,22.507979,64.864487,79.710000,1575.833348,37.586521,41.925491,0.286000,10.218000,
xerox7_m_t10-w0p02,1486441653,7,12,121111.800880,15.769766,65.138538,79.260000,1554.068820,41.405415,37.532985,0.263000,7.805000,
xerox7_m_t10-w0p2,946615675,7,12,118635.659170,15.447351,65.999910,82.080000,1531.197639,40.980584,37.363978,0.250000,7.630000,
xerox7_m_t10-w0p2,1056634028,7,12,123453.634050,16.074692,65.423579,78.600000,1588.190537,39.196069,40.519128,0.241000,7.628000,
xerox7_m_t10-w0p2,1486441653,7,12,107673.480706,14.019984,65.501892,78.780000,1612.178320,39.962067,40.342716,0.242000,7.906000,
xerox7_m_t10-w2,946615675,7,12,122697.047222,15.976178,67.184102,81.420000,1386.153952,36.610111,37.862599,0.264000,10.948000,
xerox7_m_t10-w2,1056634028,7,12,97297.886970,12.668996,65.671309,78.900000,1570.450555,39.705000,39.552967,0.241000,7.858000,
xerox7_m_t10-w2,1486441653,7,12,110139.454566,14.341075,67.928730,80.310000,1262.790465,35.613490,35.458206,0.267000,11.683000,
xerox7_m_t10-w50,946615675,7,12,172865.971710,22.508590,67.040835,83.720000,1411.681160,36.209003,38.987021,0.239000,10.882000,
xerox7_m_t10-w50,1056634028,7,12,143248.392588,18.652134,63.302310,82.880000,2216.268382,44.517194,49.784548,0.249000,9.755000,
xerox7_m_t10-w50,1486441653,7,12,108567.550360,14.136400,67.034656,84.870000,1473.530541,39.996346,36.841629,0.250000,11.012000,
xerox7_m_t100-w0,946615675,7,12,161118.796472,20.979010,63.630747,78.410000,1920.075775,45.173615,42.504364,0.265000,10.052000,
xerox7_m_t100-w0,1056634028,7,12,189357.691312,24.655949,65.205203,79.410000,1561.139690,38.099139,40.975721,0.252000,10.603000,
xerox7_m_t100-w0,1486441653,7,12,168107.187848,21.888957,62.604058,77.290000,2115.672638,46.252435,45.741865,0.244000,9.565000,
xerox7_m_t100-w0p02,946615675,7,12,165680.336768,21.572961,63.631377,79.120000,1922.617290,42.103498,45.664075,0.246000,9.946000,
xerox7_m_t100-w0p02,1056634028,7,12,184937.599112,24.080417,65.713425,79.650000,1484.554060,37.674802,39.404429,0.270000,10.688000,
xerox7_m_t100-w0p02,1486441653,7,12,162190.327680,21.118532,62.720339,77.090000,1974.335896,42.985068,45.930738,0.259000,9.725000,
xerox7_m_t100-w0p2,946615675,7,12,106252.194056,13.834921,66.405205,81.060000,1468.630381,39.363939,37.309030,0.249000,8.199000,
xerox7_m_t100-w0p2,1056634028,7,12,110421.360306,14.377781,65.003723,77.530000,1612.024682,41.529609,38.816274,0.252000,10.572000,
xerox7_m_t100-w0p2,1486441653,7,12,127487.257148,16.599903,65.584260,77.620000,1571.757636,40.415412,38.890056,0.258000,7.867000,
xerox7_m_t100-w2,946615675,7,12,98346.430852,12.805525,68.016387,80.970000,1311.866443,35.922836,36.519011,0.267000,8.485000,
xerox7_m_t100-w2,1056634028,7,12,112889.206896,14.699115,68.187771,82.790000,1273.966009,36.360412,35.037172,0.268000,8.551000,
xerox7_m_t100-w2,1486441653,7,12,73554.716442,9.577437,66.459631,82.270000,1463.430586,39.476788,37.070660,0.283000,8.083000,
xerox7_m_t100-w50,946615675,7,12,88367.760860,11.506219,64.536575,79.130000,1540.496746,34.772116,44.302646,0.259000,10.228000,
xerox7_m_t100-w50,1056634028,7,12,288465.489682,37.560611,55.480771,75.710000,5058.666842,60.699337,83.339738,0.279000,4.508000,
xerox7_m_t100-w50,1486441653,7,12,197818.904116,25.757670,55.536904,71.400000,5127.632942,76.830513,66.739538,0.260000,8.210000,
xerox7_m_t3-w0,946615675,7,12,116717.979882,15.197654,64.072483,77.020000,1748.468235,44.942053,38.904948,0.263000,10.358000,
xerox7_m_t3-w0,1056634028,7,12,133297.587372,17.356457,63.926646,78.850000,1688.943411,44.843634,37.662947,0.278000,10.143000,
xerox7_m_t3-w0,1486441653,7,12,140658.678642,18.314932,64.571804,79.230000,1579.747744,36.152497,43.696781,0.267000,10.283000,
xerox7_m_t3-w0p02,946615675,7,12,117799.738276,15.338508,64.073206,78.200000,1653.190131,44.700821,36.983440,0.228000,10.223000,
xerox7_m_t3-w0p02,1056634028,7,12,159378.957168,20.752468,65.346030,80.190000,1449.028146,41.686201,34.760379,0.255000,10.657000,
xerox7_m_t3-w0p02,1486441653,7,12,130887.853864,17.042689,65.925994,79.390000,1488.110277,37.521065,39.660662,0.258000,10.956000,
xerox7_m_t3-w0p2,946615675,7,12,102747.183022,13.378539,64.787607,82.750000,1406.801574,43.860386,32.074537,0.239000,10.273000,
xerox7_m_t3-w0p2,1056634028,7,12,145165.503412,18.901758,65.422266,79.580000,1587.847771,40.668204,39.043961,0.246000,10.438000,
xerox7_m_t3-w0p2,1486441653,7,12,120050.141092,15.631529,65.382261,78.540000,1461.219867,41.365082,35.324960,0.246000,10.594000,
xerox7_m_t3-w2,946615675,7,12,95760.721256,12.468844,67.571914,83.710000,1310.125138,35.154114,37.268046,0.242000,8.217000,
xerox7_m_t3-w2,1056634028,7,12,125128.821192,16.292815,67.935190,82.790000,1242.950465,34.351635,36.183153,0.263000,11.304000,
xerox7_m_t3-w2,1486441653,7,12,117452.218322,15.293258,66.582363,81.980000,1516.827759,38.946902,38.946044,0.245000,10.907000,
xerox7_m_t3-w50,946615675,7,12,103306.241390,13.451334,68.241111,83.870000,1228.798053,33.914348,36.232395,0.240000,8.535000,
xerox7_m_t3-w50,1056634028,7,12,130975.826034,17.054144,63.439626,81.160000,1986.687261,41.295989,48.108480,0.256000,6.667000,
xerox7_m_t3-w50,1486441653,7,12,82039.528428,10.682230,66.843098,80.200000,1460.117515,37.744773,38.683966,0.219000,7.874000,
xerox7_m_t30-w0,946615675,7,12,165642.931512,21.568090,62.934822,77.670000,2055.346325,45.741210,44.934236,0.240000,10.045000,
xerox7_m_t30-w0,1056634028,7,12,187895.085752,24.465506,64.961289,79.490000,1549.697925,37.406056,41.429065,0.239000,7.235000,
xerox7_m_t30-w0,1486441653,7,12,168332.606472,21.918308,62.466587,77.270000,2130.172672,46.240777,46.066974,0.225000,6.878000,
xerox7_m_t30-w0p02,946615675,7,12,160908.497450,20.951627,63.310173,77.760000,2035.615516,44.391289,45.856193,0.242000,10.199000,
xerox7_m_t30-w0p02,1056634028,7,12,187592.237504,24.426073,64.525991,79.500000,1610.689305,37.508150,42.942382,0.247000,10.206000,
xerox7_m_t30-w0p02,1486441653,7,12,157295.249148,20.481152,62.846873,77.380000,1990.259404,43.321959,45.941122,0.255000,10.000000,
xerox7_m_t30-w0p2,946615675,7,12,132047.460188,17.193680,63.962241,80.930000,1657.562071,45.812349,36.181556,0.271000,10.273000,
xerox7_m_t30-w0p2,1056634028,7,12,111799.296034,14.557200,65.094275,78.170000,1480.844704,42.273479,35.030112,0.255000,10.689000,
xerox7_m_t30-w0p2,1486441653,7,12,97927.970518,12.751038,65.813228,78.290000,1532.728473,40.100124,38.222537,0.261000,10.752000,
xerox7_m_t30-w2,946615675,7,12,121196.033702,15.780734,68.164058,83.870000,1243.199225,34.355109,36.186735,0.267000,11.561000,
xerox7_m_t30-w2,1056634028,7,12,96049.341414,12.506425,67.340532,83.400000,1393.965345,38.525652,36.182784,0.277000,11.204000,
xerox7_m_t30-w2,1486441653,7,12,119678.145888,15.583092,67.099583,81.650000,1344.024024,35.040000,38.356850,0.291000,11.221000,
xerox7_m_t30-w50,946615675,7,12,227829.998536,29.665364,57.362075,74.260000,4151.305443,60.170164,68.992756,0.279000,7.924000,
xerox7_m_t30-w50,1056634028,7,12,118910.686120,15.483162,62.006147,80.180000,1848.725563,34.884469,52.995663,0.282000,9.248000,
xerox7_m_t30-w50,1486441653,7,12,310201.456684,40.390815,56.867190,74.540000,4098.064887,56.009013,73.167954,0.286000,8.031000,
xerox8_m_t0p01-w2,946615675,8,16,151646.911404,15.188994,66.190371,81.860000,1801.530561,41.578224,43.328704,0.446000,8.007000,
xerox8_m_t0p01-w2,1056634028,8,16,155023.617066,15.527205,67.065339,81.310000,1731.298066,41.826168,41.392701,0.415000,8.359000,
xerox8_m_t0p01-w2,1486441653,8,16,179053.427630,17.934037,66.526423,81.910000,1836.181942,42.288991,43.419857,0.449000,7.815000,
xerox8_m_t0p01-w50,946615675,8,16,203422.390402,20.374839,65.804875,81.760000,1752.845408,38.544623,45.475744,0.427000,7.774000,
xerox8_m_t0p01-w50,1056634028,8,16,234073.397444,23.444852,61.496978,79.930000,3356.143843,57.278330,58.593605,0.438000,6.468000,
xerox8_m_t0p01-w50,1486441653,8,16,203832.405098,20.415906,63.991829,80.610000,2086.896168,49.942125,41.786291,0.431000,7.249000,
xerox8_m_t0p1-w50,946615675,8,16,179300.209288,17.958755,66.370762,78.960000,1694.351535,42.683787,39.695436,0.409000,10.929000,
xerox8_m_t0p1-w50,1056634028,8,16,302235.740688,30.272009,60.617126,80.120000,3560.586662,57.450742,61.976339,0.398000,8.949000,
xerox8_m_t0p1-w50,1486441653,8,16,192681.662240,19.299045,64.294927,79.680000,1770.143450,49.484114,35.771954,0.419000,10.416000,
xerox8_m_t0p3-w0p2,946615675,8,16,199421.147884,19.974073,65.568835,79.870000,1941.469515,45.520983,42.649991,0.421000,10.673000,
xerox8_m_t0p3-w0p2,1056634028,8,16,206186.645026,20.651707,64.331677,79.060000,1881.747912,48.775036,38.580144,0.424000,10.384000,
xerox8_m_t0p3-w0p2,1486441653,8,16,171586.208672,17.186119,66.504412,80.790000,1871.930429,43.655715,42.879390,0.424000,10.946000,
xerox8_m_t0p3-w50,946615675,8,16,218062.171462,21.841163,60.502319,82.950000,2944.612411,46.419902,63.434266,0.452000,9.237000,
xerox8_m_t0p3-w50,1056634028,8,16,181932.732548,18.222429,66.120854,82.230000,1832.786496,42.158539,43.473672,0.449000,10.796000,
xerox8_m_t0p3-w50,1486441653,8,16,188853.662440,18.915631,64.966597,85.120000,2361.187052,48.731414,48.453079,0.465000,10.566000,
xerox8_m_t10-w0p02,946615675,8,16,249482.008368,24.988182,63.212300,77.870000,2607.850939,51.086305,51.047946,0.439000,9.932000,
xerox8_m_t10-w0p02,1056634028,8,16,234656.294168,23.503235,63.701313,79.310000,2256.712380,45.430049,49.674443,0.439000,10.019000,
xerox8_m_t10-w0p02,1486441653,8,16,229088.403464,22.945553,63.398589,78.390000,2143.088088,49.697388,43.122751,0.466000,10.223000,
xerox8_m_t10-w50,946615675,8,16,220491.564556,22.084492,60.551064,81.520000,2743.416163,63.793906,43.004361,0.451000,6.189000,
xerox8_m_t10-w50,1056634028,8,16,236385.814150,23.676464,64.943689,83.600000,2148.238021,47.508252,45.218208,0.409000,7.385000,
xerox8_m_t10-w50,1486441653,8,16,222896.692786,22.325390,65.518545,80.860000,1917.177817,43.204123,44.374881,0.409000,7.584000,
xerox8_m_t100-w0,946615675,8,16,236514.432780,23.689346,63.184724,78.650000,2492.143161,49.186363,50.667360,0.408000,7.096000,
xerox8_m_t100-w0,1056634028,8,16,188398.992220,18.870091,64.923833,78.570000,2146.743738,45.583965,47.094274,0.414000,7.452000,
xerox8_m_t100-w0,1486441653,8,16,252783.206766,25.318831,63.599304,78.980000,2255.038402,47.706508,47.268989,0.438000,7.249000,
xerox8_m_t100-w0p02,946615675,8,16,217921.976476,21.827121,62.856096,77.950000,2502.673199,50.433775,49.622960,0.451000,10.190000,
xerox8_m_t100-w0p02,1056634028,8,16,184514.662648,18.481036,65.247803,79.230000,2097.248207,46.294407,45.302410,0.453000,10.714000,
xerox8_m_t100-w0p02,1486441653,8,16,215532.935856,21.587834,63.982566,78.720000,2102.642124,48.549698,43.309067,0.461000,10.311000,
xerox8_m_t100-w0p2,946615675,8,16,183572.392676,18.386658,64.463345,79.220000,1964.876092,48.098276,40.851279,0.427000,10.453000,
xerox8_m_t100-w0p2,1056634028,8,16,278072.835452,27.851846,64.760222,79.800000,2023.121567,46.749157,43.276108,0.465000,10.163000,
xerox8_m_t100-w0p2,1486441653,8,16,193476.666432,19.378673,66.610063,82.290000,1752.118049,40.947163,42.789730,0.415000,10.602000,
xerox8_m_t100-w50,946615675,8,16,153516.848746,15.376287,64.488757,79.590000,2314.753313,46.920084,49.333955,0.457000,10.437000,
xerox8_m_t100-w50,1056634028,8,16,577720.562520,57.864640,55.399297,75.700000,6627.267593,72.727886,91.124161,0.487000,7.546000,
xerox8_m_t100-w50,1486441653,8,16,339092.612866,33.963603,55.678740,76.330000,6128.706227,86.503310,70.849384,0.453000,8.146000,
xerox8_m_t3-w2,946615675,8,16,201033.365882,20.135553,65.401755,77.810000,1906.738818,43.784566,43.548195,0.431000,10.673000,
xerox8_m_t3-w2,1056634028,8,16,152902.556468,15.314759,66.758647,82.120000,1718.642415,42.638944,40.306871,0.462000,11.079000,
xerox8_m_t3-w2,1486441653,8,16,208109.864528,20.844337,66.950286,84.050000,1842.869089,43.528479,42.337089,0.454000,10.744000,
xerox8_m_t30-w0p02,946615675,8,16,241162.532808,24.154901,63.397080,78.870000,2536.849410,49.677688,51.066173,0.420000,6.713000,
xerox8_m_t30-w0p02,1056634028,8,16,220818.744648,22.117262,63.950300,77.910000,2299.310455,49.220422,46.714562,0.435000,10.187000,
xerox8_m_t30-w0p02,1486441653,8,16,225760.520450,22.612232,64.110303,78.510000,2160.999961,46.958516,46.019341,0.444000,10.371000,
xerox8_m_t30-w50,946615675,8,16,184875.111454,18.517139,66.153440,82.510000,1930.635266,44.536582,43.349426,0.398000,7.206000,
xerox8_m_t30-w50,1056634028,8,16,179866.721438,18.015497,66.221160,81.130000,1766.116597,40.578306,43.523665,0.445000,7.315000,
xerox8_m_t30-w50,1486441653,8,16,214564.037810,21.490789,65.872251,83.230000,1939.456234,42.603930,45.522942,0.415000,7.116000,
