method,label,seed,total_wirelength_mm,bbox_area_mm2,max_temp_C,src
TW-FM,multigpu_thermal0p03_wirelength0p2,121,78879.457614,1723.869929,99.500000,result_seed121_7case.csv
TW-FM,multigpu_thermal0p03_wirelength2,121,96795.966396,1793.329959,100.200000,result_seed121_7case.csv
TW-FM,multigpu_thermal0p1_wirelength0,121,83250.772800,1892.847620,95.860000,result_seed121_7case.csv
TW-FM,multigpu_thermal0p1_wirelength0p02,121,77988.632428,1957.725347,96.370000,result_seed121_7case.csv
TW-FM,multigpu_thermal0p1_wirelength0p2,121,76714.855184,1724.351176,99.460000,result_seed121_7case.csv
TW-FM,multigpu_thermal0p1_wirelength2,121,73376.352610,1487.457791,100.150000,result_seed121_7case.csv
TW-FM,multigpu_thermal0p3_wirelength0,121,85392.596880,1947.991280,95.280000,result_seed121_7case.csv
TW-FM,multigpu_thermal0p3_wirelength0p02,121,78306.446810,1999.816797,95.760000,result_seed121_7case.csv
TW-FM,multigpu_thermal0p3_wirelength0p2,121,112629.540248,1715.728369,97.870000,result_seed121_7case.csv
TW-FM,multigpu_thermal0p3_wirelength2,121,77642.727086,1593.688514,102.610000,result_seed121_7case.csv
TW-FM,multigpu_thermal0p3_wirelength50,121,95876.974128,1659.503136,102.040000,result_seed121_7case.csv
TW-FM,multigpu_thermal100_wirelength0,121,126481.747332,1856.929931,98.730000,result_seed121_7case.csv
TW-FM,multigpu_thermal100_wirelength0p02,121,133020.560900,1895.089563,101.130000,result_seed121_7case.csv
TW-FM,multigpu_thermal100_wirelength0p2,121,92803.982268,1619.750553,101.050000,result_seed121_7case.csv
TW-FM,multigpu_thermal100_wirelength2,121,120687.384832,1377.522779,101.630000,result_seed121_7case.csv
TW-FM,multigpu_thermal10_wirelength0,121,80319.313898,2170.413860,93.850000,result_seed121_7case.csv
TW-FM,multigpu_thermal10_wirelength0p02,121,94764.385388,1784.379597,96.060000,result_seed121_7case.csv
TW-FM,multigpu_thermal10_wirelength0p2,121,127293.743150,1804.859539,94.640000,result_seed121_7case.csv
TW-FM,multigpu_thermal10_wirelength2,121,87414.700788,1918.231002,98.130000,result_seed121_7case.csv
