method,label,seed,total_wirelength_mm,bbox_area_mm2,max_temp_C,src
TW-FM,xerox7_m_t100-w2,946615675,98346.430852,1311.866443,80.970000,result_seed3_4case.csv
TW-FM,xerox7_m_t100-w50,946615675,88367.760860,1540.496746,79.130000,result_seed3_4case.csv
TW-FM,xerox7_m_t3-w0,946615675,116717.979882,1748.468235,77.020000,result_seed3_4case.csv
TW-FM,xerox7_m_t3-w0p02,946615675,117799.738276,1653.190131,78.200000,result_seed3_4case.csv
TW-FM,xerox7_m_t3-w0p2,946615675,102747.183022,1406.801574,82.750000,result_seed3_4case.csv
TW-FM,xerox7_m_t3-w2,946615675,95760.721256,1310.125138,83.710000,result_seed3_4case.csv
TW-FM,xerox7_m_t3-w50,946615675,103306.241390,1228.798053,83.870000,result_seed3_4case.csv
TW-FM,xerox7_m_t3-w50,1486441653,82039.528428,1460.117515,80.200000,result_seed3_4case.csv
TW-FM,xerox7_m_t30-w0,946615675,165642.931512,2055.346325,77.670000,result_seed3_4case.csv
TW-FM,xerox7_m_t30-w0p02,946615675,160908.497450,2035.615516,77.760000,result_seed3_4case.csv
TW-FM,xerox7_m_t30-w0p2,946615675,132047.460188,1657.562071,80.930000,result_seed3_4case.csv
TW-FM,xerox7_m_t30-w0p2,1056634028,111799.296034,1480.844704,78.170000,result_seed3_4case.csv
TW-FM,xerox7_m_t30-w2,946615675,121196.033702,1243.199225,83.870000,result_seed3_4case.csv
