method,label,seed,total_wirelength_mm,bbox_area_mm2,max_temp_C,src
ATPlace2.5D,xerox6_m_wl37,1,40000.861198,1066.100033,79.560000,AT/50set.csv
ATPlace2.5D,xerox6_m_wl38,1,42010.084514,1079.044631,80.630000,AT/50set.csv
ATPlace2.5D,xerox6_m_wl39,1,46696.080324,1197.783630,80.000000,AT/50set.csv
ATPlace2.5D,xerox6_m_wl40,1,42069.669422,1121.825084,79.880000,AT/50set.csv
ATPlace2.5D,xerox6_m_wl41,1,38770.640848,1057.945765,80.510000,AT/50set.csv
ATPlace2.5D,xerox6_m_wl42,1,41137.220726,1088.045392,80.180000,AT/50set.csv
ATPlace2.5D,xerox6_m_wl43,1,44759.004290,1109.722077,79.500000,AT/50set.csv
ATPlace2.5D,xerox6_m_wl44,1,46492.194084,1148.152295,79.060000,AT/50set.csv
ATPlace2.5D,xerox6_m_wl45,1,44080.563316,1159.305870,78.900000,AT/50set.csv
ATPlace2.5D,xerox6_m_wl46,1,54606.797862,1345.326595,78.920000,AT/50set.csv
ATPlace2.5D,xerox6_m_wl47,1,44946.375026,1296.131081,79.290000,AT/50set.csv
ATPlace2.5D,xerox6_m_wl48,1,45748.823836,1377.506125,80.370000,AT/50set.csv
ATPlace2.5D,xerox6_m_wl49,1,41451.720118,1116.702652,79.190000,AT/50set.csv
RLPlanner,xerox6_m,0,51925.345000,1346.814000,79.490000,RL/result.csv
RLPlanner,xerox6_m,1,52358.410000,1517.227775,77.410000,RL/result.csv
RLPlanner,xerox6_m,2,44251.700000,1084.694325,79.840000,RL/result.csv
RLPlanner,xerox6_m,3,44332.035000,1084.679325,80.900000,RL/result.csv
RLPlanner,xerox6_m,4,48150.615000,1397.925675,78.460000,RL/result.csv
MILP,xerox6_m,1,34539.875000,1221.759000,79.200000,ILP/result.csv
TW-FM,xerox6_m_t0-w0,946615675,80283.392048,1168.794536,79.200000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0-w0p02,946615675,81144.649052,1091.720320,79.960000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0-w0p2,946615675,58572.598948,1030.557572,81.080000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0-w2,946615675,48920.131926,1126.540240,80.620000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0-w50,946615675,62093.339370,1071.399701,78.460000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p01-w0,946615675,80099.756038,1176.139431,79.150000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p01-w0p02,946615675,80855.273726,1091.347337,79.930000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p01-w0p2,946615675,58970.240072,1043.941325,80.490000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p01-w2,946615675,44519.463372,1128.089243,79.820000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p01-w50,1056634028,73028.734050,1199.883093,80.640000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p03-w0,946615675,80505.661528,1172.416055,79.130000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p03-w0p02,946615675,80391.026736,1092.469519,80.050000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p03-w0p2,946615675,58947.369780,1032.508781,81.050000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p03-w2,946615675,72461.994378,903.100139,80.680000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p03-w50,1486441653,73772.887052,1472.870307,79.720000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p1-w0,946615675,80757.868308,1182.130050,79.120000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p1-w0p02,946615675,81925.723922,1095.566714,79.830000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p1-w0p2,946615675,58576.588704,1034.765553,81.090000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p1-w2,946615675,41679.470022,1111.850992,79.660000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p1-w50,1056634028,54998.100516,1140.440327,80.160000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p3-w0,946615675,80950.701728,1210.453220,78.740000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p3-w0p02,946615675,82220.298542,1116.916844,79.540000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p3-w0p2,946615675,59103.925882,1049.320829,80.350000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p3-w2,946615675,53930.096214,981.140403,81.230000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t0p3-w50,1486441653,73607.177796,920.124051,81.240000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t1-w0,946615675,75923.408764,1312.142270,77.950000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t1-w0p02,946615675,60989.393718,1290.245846,77.760000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t1-w0p2,946615675,59073.873942,1052.695014,80.400000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t1-w2,946615675,52312.068696,1064.286809,79.520000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t1-w50,946615675,84990.811994,1103.411454,81.830000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t10-w0,946615675,69166.062808,1435.196495,75.120000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t10-w0p02,946615675,66978.005346,1347.244937,75.640000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t10-w0p2,946615675,69408.053110,917.245718,81.170000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t10-w2,946615675,62277.734032,948.610860,80.580000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t10-w50,1486441653,65088.609052,1173.429098,80.610000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t100-w0,946615675,65322.738572,1332.705886,76.450000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t100-w0p02,946615675,67995.419926,1343.201426,75.600000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t100-w0p2,946615675,57757.472954,1111.308717,78.590000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t100-w2,946615675,58570.187492,875.303706,81.500000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t100-w50,946615675,57658.885836,939.485525,81.590000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t3-w0,946615675,65479.332422,1378.344734,76.450000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t3-w0p02,946615675,62568.224118,1368.973913,76.490000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t3-w0p2,946615675,59303.365812,1099.954113,81.250000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t3-w2,946615675,54794.957540,875.308881,80.720000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t3-w50,946615675,119070.830810,1433.077554,75.630000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t30-w0,946615675,65043.632634,1299.436335,76.410000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t30-w0p02,946615675,64408.713250,1335.491587,75.700000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t30-w0p2,946615675,71167.823986,958.694322,80.150000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t30-w2,946615675,51661.731194,1012.621452,81.270000,result_seed3_4case.csv seed 946615675
TW-FM,xerox6_m_t30-w50,1486441653,67868.463072,1181.355213,78.360000,result_seed3_4case.csv seed 946615675
